###############################################################################################
#  The following is a listing of the event catalog processing status for year 1956
#  Historically, SCSN analysts have made an effort to review every event in    
#  our catalog. With the growth of the network and catalog, however, complete  
#  review has become more difficult with our limited staff. This is            
#  particularly true of the 2019 Ridgecrest sequence, which remains largely    
#  unreviewed below M2.5.
#  Below we provide information about the review status of the SCSN local event
#  catalog. We hope our catalog users will find this additional context useful.
#  Finalized events have undergone full review and analysis and are unlikely to
#  change. Subnet triggers are collections of phase picks that the real-time   
#  system could not associate into an event. Some of the triggers may be events
#  that are later added to the catalog, although most are just noise. Lastly,  
#  events are sometimes added to the catalog as part of the review process, so 
#  the total number of events can increase. 
# 
#  catalog_date:       The day in UTC time which events occurred. 
#  pct_complete:       Finalized events/(finalized + unreviewed + partial reviewed events) as % 
#                        NaN in this column means there were no events in this day.
#  unreviewed:         Number of real time detected events that have not gone through any review
#  incomplete:         Number of events that have gone through partial review
#  subtrig_cnt:        Number of subnet triggers 
#  max_unreviewed_mag: Highest magnitude of unreviewed event on this day in the catalog
#                        NA in this column means there were no unreviewed events in this day
###############################################################################################
#   
#catalog_date, pct_complete, unreviewed, incomplete, subtrig_cnt, max_unreviewed_mag
1956/01/01,100.0,0,0,0,NA
1956/01/02,NaN,0,0,0,NA
1956/01/03,100.0,0,0,0,NA
1956/01/04,100.0,0,0,0,NA
1956/01/05,100.0,0,0,0,NA
1956/01/06,100.0,0,0,0,NA
1956/01/07,100.0,0,0,0,NA
1956/01/08,NaN,0,0,0,NA
1956/01/09,100.0,0,0,0,NA
1956/01/10,NaN,0,0,0,NA
1956/01/11,NaN,0,0,0,NA
1956/01/12,100.0,0,0,0,NA
1956/01/13,100.0,0,0,0,NA
1956/01/14,100.0,0,0,0,NA
1956/01/15,100.0,0,0,0,NA
1956/01/16,100.0,0,0,0,NA
1956/01/17,100.0,0,0,0,NA
1956/01/18,100.0,0,0,0,NA
1956/01/19,NaN,0,0,0,NA
1956/01/20,NaN,0,0,0,NA
1956/01/21,100.0,0,0,0,NA
1956/01/22,100.0,0,0,0,NA
1956/01/23,NaN,0,0,0,NA
1956/01/24,NaN,0,0,0,NA
1956/01/25,NaN,0,0,0,NA
1956/01/26,NaN,0,0,0,NA
1956/01/27,100.0,0,0,0,NA
1956/01/28,NaN,0,0,0,NA
1956/01/29,NaN,0,0,0,NA
1956/01/30,NaN,0,0,0,NA
1956/01/31,NaN,0,0,0,NA
1956/02/01,100.0,0,0,0,NA
1956/02/02,NaN,0,0,0,NA
1956/02/03,100.0,0,0,0,NA
1956/02/04,100.0,0,0,0,NA
1956/02/05,100.0,0,0,0,NA
1956/02/06,100.0,0,0,0,NA
1956/02/07,100.0,0,0,0,NA
1956/02/08,100.0,0,0,0,NA
1956/02/09,91.3,0,2,0,NA
1956/02/10,44.4,0,10,0,NA
1956/02/11,100.0,0,0,0,NA
1956/02/12,NaN,0,0,0,NA
1956/02/13,NaN,0,0,0,NA
1956/02/14,85.7,0,1,0,NA
1956/02/15,54.5,0,5,0,NA
1956/02/16,100.0,0,0,0,NA
1956/02/17,40.0,0,3,0,NA
1956/02/18,0.0,0,1,0,NA
1956/02/19,0.0,0,2,0,NA
1956/02/20,NaN,0,0,0,NA
1956/02/21,100.0,0,0,0,NA
1956/02/22,NaN,0,0,0,NA
1956/02/23,100.0,0,0,0,NA
1956/02/24,100.0,0,0,0,NA
1956/02/25,100.0,0,0,0,NA
1956/02/26,66.7,0,1,0,NA
1956/02/27,100.0,0,0,0,NA
1956/02/28,NaN,0,0,0,NA
1956/02/29,100.0,0,0,0,NA
1956/03/01,100.0,0,0,0,NA
1956/03/02,100.0,0,0,0,NA
1956/03/03,100.0,0,0,0,NA
1956/03/04,100.0,0,0,0,NA
1956/03/05,100.0,0,0,0,NA
1956/03/06,100.0,0,0,0,NA
1956/03/07,100.0,0,0,0,NA
1956/03/08,NaN,0,0,0,NA
1956/03/09,100.0,0,0,0,NA
1956/03/10,100.0,0,0,0,NA
1956/03/11,100.0,0,0,0,NA
1956/03/12,100.0,0,0,0,NA
1956/03/13,100.0,0,0,0,NA
1956/03/14,100.0,0,0,0,NA
1956/03/15,100.0,0,0,0,NA
1956/03/16,100.0,0,0,0,NA
1956/03/17,100.0,0,0,0,NA
1956/03/18,100.0,0,0,0,NA
1956/03/19,100.0,0,0,0,NA
1956/03/20,100.0,0,0,0,NA
1956/03/21,100.0,0,0,0,NA
1956/03/22,NaN,0,0,0,NA
1956/03/23,100.0,0,0,0,NA
1956/03/24,100.0,0,0,0,NA
1956/03/25,100.0,0,0,0,NA
1956/03/26,NaN,0,0,0,NA
1956/03/27,NaN,0,0,0,NA
1956/03/28,NaN,0,0,0,NA
1956/03/29,NaN,0,0,0,NA
1956/03/30,100.0,0,0,0,NA
1956/03/31,100.0,0,0,0,NA
1956/04/01,100.0,0,0,0,NA
1956/04/02,100.0,0,0,0,NA
1956/04/03,NaN,0,0,0,NA
1956/04/04,100.0,0,0,0,NA
1956/04/05,100.0,0,0,0,NA
1956/04/06,NaN,0,0,0,NA
1956/04/07,NaN,0,0,0,NA
1956/04/08,NaN,0,0,0,NA
1956/04/09,NaN,0,0,0,NA
1956/04/10,NaN,0,0,0,NA
1956/04/11,100.0,0,0,0,NA
1956/04/12,100.0,0,0,0,NA
1956/04/13,NaN,0,0,0,NA
1956/04/14,100.0,0,0,0,NA
1956/04/15,100.0,0,0,0,NA
1956/04/16,100.0,0,0,0,NA
1956/04/17,NaN,0,0,0,NA
1956/04/18,100.0,0,0,0,NA
1956/04/19,100.0,0,0,0,NA
1956/04/20,NaN,0,0,0,NA
1956/04/21,NaN,0,0,0,NA
1956/04/22,100.0,0,0,0,NA
1956/04/23,100.0,0,0,0,NA
1956/04/24,100.0,0,0,0,NA
1956/04/25,100.0,0,0,0,NA
1956/04/26,NaN,0,0,0,NA
1956/04/27,NaN,0,0,0,NA
1956/04/28,100.0,0,0,0,NA
1956/04/29,NaN,0,0,0,NA
1956/04/30,NaN,0,0,0,NA
1956/05/01,NaN,0,0,0,NA
1956/05/02,100.0,0,0,0,NA
1956/05/03,NaN,0,0,0,NA
1956/05/04,100.0,0,0,0,NA
1956/05/05,NaN,0,0,0,NA
1956/05/06,100.0,0,0,0,NA
1956/05/07,100.0,0,0,0,NA
1956/05/08,NaN,0,0,0,NA
1956/05/09,100.0,0,0,0,NA
1956/05/10,100.0,0,0,0,NA
1956/05/11,100.0,0,0,0,NA
1956/05/12,NaN,0,0,0,NA
1956/05/13,100.0,0,0,0,NA
1956/05/14,100.0,0,0,0,NA
1956/05/15,100.0,0,0,0,NA
1956/05/16,NaN,0,0,0,NA
1956/05/17,100.0,0,0,0,NA
1956/05/18,100.0,0,0,0,NA
1956/05/19,NaN,0,0,0,NA
1956/05/20,100.0,0,0,0,NA
1956/05/21,100.0,0,0,0,NA
1956/05/22,100.0,0,0,0,NA
1956/05/23,100.0,0,0,0,NA
