###############################################################################################
#  The following is a listing of the event catalog processing status for year 1952
#  Historically, SCSN analysts have made an effort to review every event in    
#  our catalog. With the growth of the network and catalog, however, complete  
#  review has become more difficult with our limited staff. This is            
#  particularly true of the 2019 Ridgecrest sequence, which remains largely    
#  unreviewed below M2.5.
#  Below we provide information about the review status of the SCSN local event
#  catalog. We hope our catalog users will find this additional context useful.
#  Finalized events have undergone full review and analysis and are unlikely to
#  change. Subnet triggers are collections of phase picks that the real-time   
#  system could not associate into an event. Some of the triggers may be events
#  that are later added to the catalog, although most are just noise. Lastly,  
#  events are sometimes added to the catalog as part of the review process, so 
#  the total number of events can increase. 
# 
#  catalog_date:       The day in UTC time which events occurred. 
#  pct_complete:       Finalized events/(finalized + unreviewed + partial reviewed events) as % 
#                        NaN in this column means there were no events in this day.
#  unreviewed:         Number of real time detected events that have not gone through any review
#  incomplete:         Number of events that have gone through partial review
#  subtrig_cnt:        Number of subnet triggers 
#  max_unreviewed_mag: Highest magnitude of unreviewed event on this day in the catalog
#                        NA in this column means there were no unreviewed events in this day
###############################################################################################
#   
#catalog_date, pct_complete, unreviewed, incomplete, subtrig_cnt, max_unreviewed_mag
1952/01/01,100.0,0,0,0,NA
1952/01/02,NaN,0,0,0,NA
1952/01/03,NaN,0,0,0,NA
1952/01/04,100.0,0,0,0,NA
1952/01/05,NaN,0,0,0,NA
1952/01/06,100.0,0,0,0,NA
1952/01/07,NaN,0,0,0,NA
1952/01/08,100.0,0,0,0,NA
1952/01/09,NaN,0,0,0,NA
1952/01/10,100.0,0,0,0,NA
1952/01/11,NaN,0,0,0,NA
1952/01/12,100.0,0,0,0,NA
1952/01/13,NaN,0,0,0,NA
1952/01/14,NaN,0,0,0,NA
1952/01/15,NaN,0,0,0,NA
1952/01/16,NaN,0,0,0,NA
1952/01/17,NaN,0,0,0,NA
1952/01/18,NaN,0,0,0,NA
1952/01/19,NaN,0,0,0,NA
1952/01/20,100.0,0,0,0,NA
1952/01/21,100.0,0,0,0,NA
1952/01/22,100.0,0,0,0,NA
1952/01/23,NaN,0,0,0,NA
1952/01/24,100.0,0,0,0,NA
1952/01/25,NaN,0,0,0,NA
1952/01/26,100.0,0,0,0,NA
1952/01/27,100.0,0,0,0,NA
1952/01/28,100.0,0,0,0,NA
1952/01/29,100.0,0,0,0,NA
1952/01/30,NaN,0,0,0,NA
1952/01/31,100.0,0,0,0,NA
1952/02/01,NaN,0,0,0,NA
1952/02/02,NaN,0,0,0,NA
1952/02/03,100.0,0,0,0,NA
1952/02/04,NaN,0,0,0,NA
1952/02/05,NaN,0,0,0,NA
1952/02/06,100.0,0,0,0,NA
1952/02/07,100.0,0,0,0,NA
1952/02/08,100.0,0,0,0,NA
1952/02/09,100.0,0,0,0,NA
1952/02/10,100.0,0,0,0,NA
1952/02/11,NaN,0,0,0,NA
1952/02/12,100.0,0,0,0,NA
1952/02/13,100.0,0,0,0,NA
1952/02/14,100.0,0,0,0,NA
1952/02/15,100.0,0,0,0,NA
1952/02/16,100.0,0,0,0,NA
1952/02/17,100.0,0,0,0,NA
1952/02/18,NaN,0,0,0,NA
1952/02/19,100.0,0,0,0,NA
1952/02/20,100.0,0,0,0,NA
1952/02/21,NaN,0,0,0,NA
1952/02/22,100.0,0,0,0,NA
1952/02/23,100.0,0,0,0,NA
1952/02/24,NaN,0,0,0,NA
1952/02/25,NaN,0,0,0,NA
1952/02/26,NaN,0,0,0,NA
1952/02/27,NaN,0,0,0,NA
1952/02/28,100.0,0,0,0,NA
1952/02/29,100.0,0,0,0,NA
1952/03/01,NaN,0,0,0,NA
1952/03/02,NaN,0,0,0,NA
1952/03/03,100.0,0,0,0,NA
1952/03/04,100.0,0,0,0,NA
1952/03/05,NaN,0,0,0,NA
1952/03/06,NaN,0,0,0,NA
1952/03/07,100.0,0,0,0,NA
1952/03/08,NaN,0,0,0,NA
1952/03/09,NaN,0,0,0,NA
1952/03/10,100.0,0,0,0,NA
1952/03/11,NaN,0,0,0,NA
1952/03/12,NaN,0,0,0,NA
1952/03/13,NaN,0,0,0,NA
1952/03/14,NaN,0,0,0,NA
1952/03/15,100.0,0,0,0,NA
1952/03/16,100.0,0,0,0,NA
1952/03/17,NaN,0,0,0,NA
1952/03/18,NaN,0,0,0,NA
1952/03/19,NaN,0,0,0,NA
1952/03/20,100.0,0,0,0,NA
1952/03/21,NaN,0,0,0,NA
1952/03/22,NaN,0,0,0,NA
1952/03/23,NaN,0,0,0,NA
1952/03/24,100.0,0,0,0,NA
1952/03/25,100.0,0,0,0,NA
1952/03/26,100.0,0,0,0,NA
1952/03/27,NaN,0,0,0,NA
1952/03/28,100.0,0,0,0,NA
1952/03/29,NaN,0,0,0,NA
1952/03/30,NaN,0,0,0,NA
1952/03/31,NaN,0,0,0,NA
1952/04/01,NaN,0,0,0,NA
1952/04/02,NaN,0,0,0,NA
1952/04/03,NaN,0,0,0,NA
1952/04/04,NaN,0,0,0,NA
1952/04/05,NaN,0,0,0,NA
1952/04/06,100.0,0,0,0,NA
1952/04/07,NaN,0,0,0,NA
1952/04/08,100.0,0,0,0,NA
1952/04/09,100.0,0,0,0,NA
1952/04/10,100.0,0,0,0,NA
1952/04/11,100.0,0,0,0,NA
1952/04/12,100.0,0,0,0,NA
1952/04/13,100.0,0,0,0,NA
1952/04/14,NaN,0,0,0,NA
1952/04/15,NaN,0,0,0,NA
1952/04/16,NaN,0,0,0,NA
1952/04/17,100.0,0,0,0,NA
1952/04/18,NaN,0,0,0,NA
1952/04/19,NaN,0,0,0,NA
1952/04/20,100.0,0,0,0,NA
1952/04/21,NaN,0,0,0,NA
1952/04/22,100.0,0,0,0,NA
1952/04/23,NaN,0,0,0,NA
1952/04/24,100.0,0,0,0,NA
1952/04/25,NaN,0,0,0,NA
1952/04/26,100.0,0,0,0,NA
1952/04/27,100.0,0,0,0,NA
1952/04/28,NaN,0,0,0,NA
1952/04/29,NaN,0,0,0,NA
1952/04/30,NaN,0,0,0,NA
1952/05/01,100.0,0,0,0,NA
1952/05/02,NaN,0,0,0,NA
1952/05/03,NaN,0,0,0,NA
1952/05/04,100.0,0,0,0,NA
1952/05/05,100.0,0,0,0,NA
1952/05/06,NaN,0,0,0,NA
1952/05/07,NaN,0,0,0,NA
1952/05/08,100.0,0,0,0,NA
1952/05/09,NaN,0,0,0,NA
1952/05/10,NaN,0,0,0,NA
1952/05/11,NaN,0,0,0,NA
1952/05/12,NaN,0,0,0,NA
1952/05/13,NaN,0,0,0,NA
1952/05/14,NaN,0,0,0,NA
1952/05/15,NaN,0,0,0,NA
1952/05/16,100.0,0,0,0,NA
1952/05/17,NaN,0,0,0,NA
1952/05/18,NaN,0,0,0,NA
1952/05/19,100.0,0,0,0,NA
1952/05/20,NaN,0,0,0,NA
1952/05/21,NaN,0,0,0,NA
1952/05/22,100.0,0,0,0,NA
1952/05/23,100.0,0,0,0,NA
1952/05/24,100.0,0,0,0,NA
1952/05/25,NaN,0,0,0,NA
1952/05/26,NaN,0,0,0,NA
1952/05/27,100.0,0,0,0,NA
1952/05/28,NaN,0,0,0,NA
1952/05/29,NaN,0,0,0,NA
1952/05/30,NaN,0,0,0,NA
1952/05/31,100.0,0,0,0,NA
1952/06/01,NaN,0,0,0,NA
1952/06/02,100.0,0,0,0,NA
1952/06/03,NaN,0,0,0,NA
1952/06/04,NaN,0,0,0,NA
1952/06/05,100.0,0,0,0,NA
1952/06/06,NaN,0,0,0,NA
1952/06/07,NaN,0,0,0,NA
1952/06/08,NaN,0,0,0,NA
1952/06/09,NaN,0,0,0,NA
1952/06/10,NaN,0,0,0,NA
1952/06/11,100.0,0,0,0,NA
1952/06/12,100.0,0,0,0,NA
1952/06/13,NaN,0,0,0,NA
1952/06/14,100.0,0,0,0,NA
1952/06/15,NaN,0,0,0,NA
1952/06/16,100.0,0,0,0,NA
1952/06/17,NaN,0,0,0,NA
1952/06/18,NaN,0,0,0,NA
1952/06/19,NaN,0,0,0,NA
1952/06/20,NaN,0,0,0,NA
1952/06/21,NaN,0,0,0,NA
1952/06/22,NaN,0,0,0,NA
1952/06/23,NaN,0,0,0,NA
1952/06/24,NaN,0,0,0,NA
1952/06/25,NaN,0,0,0,NA
1952/06/26,NaN,0,0,0,NA
1952/06/27,100.0,0,0,0,NA
1952/06/28,NaN,0,0,0,NA
1952/06/29,100.0,0,0,0,NA
1952/06/30,NaN,0,0,0,NA
1952/07/01,100.0,0,0,0,NA
1952/07/02,NaN,0,0,0,NA
1952/07/03,NaN,0,0,0,NA
1952/07/04,NaN,0,0,0,NA
1952/07/05,NaN,0,0,0,NA
1952/07/06,NaN,0,0,0,NA
1952/07/07,NaN,0,0,0,NA
1952/07/08,NaN,0,0,0,NA
1952/07/09,NaN,0,0,0,NA
1952/07/10,100.0,0,0,0,NA
1952/07/11,NaN,0,0,0,NA
1952/07/12,NaN,0,0,0,NA
1952/07/13,100.0,0,0,0,NA
1952/07/14,100.0,0,0,0,NA
1952/07/15,100.0,0,0,0,NA
1952/07/16,NaN,0,0,0,NA
1952/07/17,100.0,0,0,0,NA
1952/07/18,NaN,0,0,0,NA
1952/07/19,100.0,0,0,0,NA
1952/07/20,100.0,0,0,0,NA
1952/07/21,91.0,0,6,0,NA
1952/07/22,100.0,0,0,0,NA
1952/07/23,100.0,0,0,0,NA
1952/07/24,100.0,0,0,0,NA
1952/07/25,100.0,0,0,0,NA
1952/07/26,100.0,0,0,0,NA
1952/07/27,100.0,0,0,0,NA
1952/07/28,100.0,0,0,0,NA
1952/07/29,100.0,0,0,0,NA
1952/07/30,100.0,0,0,0,NA
1952/07/31,100.0,0,0,0,NA
1952/08/01,100.0,0,0,0,NA
1952/08/02,100.0,0,0,0,NA
1952/08/03,100.0,0,0,0,NA
1952/08/04,100.0,0,0,0,NA
1952/08/05,100.0,0,0,0,NA
1952/08/06,100.0,0,0,0,NA
1952/08/07,100.0,0,0,0,NA
1952/08/08,100.0,0,0,0,NA
1952/08/09,100.0,0,0,0,NA
1952/08/10,100.0,0,0,0,NA
1952/08/11,100.0,0,0,0,NA
1952/08/12,NaN,0,0,0,NA
1952/08/13,100.0,0,0,0,NA
1952/08/14,100.0,0,0,0,NA
1952/08/15,NaN,0,0,0,NA
1952/08/16,100.0,0,0,0,NA
1952/08/17,100.0,0,0,0,NA
1952/08/18,100.0,0,0,0,NA
1952/08/19,100.0,0,0,0,NA
1952/08/20,100.0,0,0,0,NA
1952/08/21,100.0,0,0,0,NA
1952/08/22,100.0,0,0,0,NA
1952/08/23,100.0,0,0,0,NA
1952/08/24,100.0,0,0,0,NA
1952/08/25,100.0,0,0,0,NA
1952/08/26,100.0,0,0,0,NA
1952/08/27,NaN,0,0,0,NA
1952/08/28,100.0,0,0,0,NA
1952/08/29,100.0,0,0,0,NA
1952/08/30,100.0,0,0,0,NA
1952/08/31,NaN,0,0,0,NA
1952/09/01,100.0,0,0,0,NA
1952/09/02,100.0,0,0,0,NA
1952/09/03,NaN,0,0,0,NA
1952/09/04,33.3,0,2,0,NA
1952/09/05,NaN,0,0,0,NA
1952/09/06,100.0,0,0,0,NA
1952/09/07,NaN,0,0,0,NA
1952/09/08,NaN,0,0,0,NA
1952/09/09,NaN,0,0,0,NA
1952/09/10,100.0,0,0,0,NA
1952/09/11,NaN,0,0,0,NA
1952/09/12,100.0,0,0,0,NA
1952/09/13,NaN,0,0,0,NA
1952/09/14,100.0,0,0,0,NA
1952/09/15,100.0,0,0,0,NA
1952/09/16,100.0,0,0,0,NA
1952/09/17,NaN,0,0,0,NA
1952/09/18,NaN,0,0,0,NA
1952/09/19,NaN,0,0,0,NA
1952/09/20,100.0,0,0,0,NA
1952/09/21,NaN,0,0,0,NA
1952/09/22,100.0,0,0,0,NA
1952/09/23,NaN,0,0,0,NA
1952/09/24,100.0,0,0,0,NA
1952/09/25,100.0,0,0,0,NA
1952/09/26,100.0,0,0,0,NA
1952/09/27,NaN,0,0,0,NA
1952/09/28,100.0,0,0,0,NA
1952/09/29,NaN,0,0,0,NA
1952/09/30,NaN,0,0,0,NA
1952/10/01,NaN,0,0,0,NA
1952/10/02,100.0,0,0,0,NA
1952/10/03,NaN,0,0,0,NA
1952/10/04,NaN,0,0,0,NA
1952/10/05,100.0,0,0,0,NA
1952/10/06,100.0,0,0,0,NA
1952/10/07,NaN,0,0,0,NA
1952/10/08,NaN,0,0,0,NA
1952/10/09,100.0,0,0,0,NA
1952/10/10,NaN,0,0,0,NA
1952/10/11,100.0,0,0,0,NA
1952/10/12,NaN,0,0,0,NA
1952/10/13,100.0,0,0,0,NA
1952/10/14,NaN,0,0,0,NA
1952/10/15,NaN,0,0,0,NA
1952/10/16,100.0,0,0,0,NA
1952/10/17,100.0,0,0,0,NA
1952/10/18,NaN,0,0,0,NA
1952/10/19,100.0,0,0,0,NA
1952/10/20,100.0,0,0,0,NA
1952/10/21,100.0,0,0,0,NA
1952/10/22,100.0,0,0,0,NA
1952/10/23,100.0,0,0,0,NA
1952/10/24,NaN,0,0,0,NA
1952/10/25,NaN,0,0,0,NA
1952/10/26,NaN,0,0,0,NA
1952/10/27,NaN,0,0,0,NA
1952/10/28,100.0,0,0,0,NA
1952/10/29,100.0,0,0,0,NA
1952/10/30,NaN,0,0,0,NA
1952/10/31,100.0,0,0,0,NA
1952/11/01,NaN,0,0,0,NA
1952/11/02,NaN,0,0,0,NA
1952/11/03,NaN,0,0,0,NA
1952/11/04,100.0,0,0,0,NA
1952/11/05,NaN,0,0,0,NA
1952/11/06,NaN,0,0,0,NA
1952/11/07,100.0,0,0,0,NA
1952/11/08,NaN,0,0,0,NA
1952/11/09,100.0,0,0,0,NA
1952/11/10,NaN,0,0,0,NA
1952/11/11,100.0,0,0,0,NA
1952/11/12,100.0,0,0,0,NA
1952/11/13,NaN,0,0,0,NA
1952/11/14,100.0,0,0,0,NA
1952/11/15,NaN,0,0,0,NA
1952/11/16,100.0,0,0,0,NA
1952/11/17,100.0,0,0,0,NA
1952/11/18,100.0,0,0,0,NA
1952/11/19,NaN,0,0,0,NA
1952/11/20,NaN,0,0,0,NA
1952/11/21,100.0,0,0,0,NA
1952/11/22,NaN,0,0,0,NA
1952/11/23,100.0,0,0,0,NA
1952/11/24,100.0,0,0,0,NA
1952/11/25,100.0,0,0,0,NA
1952/11/26,NaN,0,0,0,NA
1952/11/27,100.0,0,0,0,NA
1952/11/28,100.0,0,0,0,NA
1952/11/29,100.0,0,0,0,NA
1952/11/30,100.0,0,0,0,NA
1952/12/01,100.0,0,0,0,NA
1952/12/02,100.0,0,0,0,NA
1952/12/03,100.0,0,0,0,NA
1952/12/04,100.0,0,0,0,NA
1952/12/05,100.0,0,0,0,NA
1952/12/06,NaN,0,0,0,NA
1952/12/07,NaN,0,0,0,NA
1952/12/08,100.0,0,0,0,NA
1952/12/09,100.0,0,0,0,NA
1952/12/10,100.0,0,0,0,NA
1952/12/11,100.0,0,0,0,NA
1952/12/12,NaN,0,0,0,NA
1952/12/13,100.0,0,0,0,NA
1952/12/14,NaN,0,0,0,NA
1952/12/15,100.0,0,0,0,NA
1952/12/16,100.0,0,0,0,NA
1952/12/17,NaN,0,0,0,NA
1952/12/18,100.0,0,0,0,NA
1952/12/19,NaN,0,0,0,NA
1952/12/20,NaN,0,0,0,NA
1952/12/21,100.0,0,0,0,NA
1952/12/22,NaN,0,0,0,NA
1952/12/23,100.0,0,0,0,NA
1952/12/24,NaN,0,0,0,NA
1952/12/25,100.0,0,0,0,NA
1952/12/26,100.0,0,0,0,NA
1952/12/27,100.0,0,0,0,NA
1952/12/28,100.0,0,0,0,NA
1952/12/29,100.0,0,0,0,NA
1952/12/30,100.0,0,0,0,NA
1952/12/31,NaN,0,0,0,NA
